Review #,Brand,Variety,Style,Country,Stars,T,T_year,T_rank,Flavor,Spicy
1735,Master Kong,tomato sauce instant noodle,Bowl,China,4.0,,,,,False
1734,Koka,laksa singapura,Pack,Singapore,4.25,,,,,False
1733,Bonasia,instant noodles beef flavour,Pack,Germany,3.75,,,,Beef,False
1732,Super,seafood flavour noodles,Cup,Malaysia,3.25,,,,Seafood,False
1731,Mama,instant noodles creamy shrimp tom yum flavour,Pack,Other,5.0,,,,Seafood,False
1730,Wu-Mu,bbq pork flavor chow mein,Pack,Taiwan,4.5,,,,Pork,False
1729,Vedan,zan vegetarian instant noodle series shiitake mushroom flavour,Cup,Taiwan,2.75,,,,,False
1728,Yamadai,tenobe somen,Bowl,Japan,3.25,,,,,False
1727,Wei Lih,jah jan men,Bowl,Taiwan,5.0,,,,,False
1726,Vina Acecook,oh ricey pho ga,Bowl,Vietnam,3.0,,,,,False
1725,A-Sha Dry Noodle,veggie noodle black sesame noodle,Pack,Taiwan,3.25,,,,,False
1724,Pirkka,nuudeli liha nudlar kott,Pack,Other,3.5,,,,,False
1723,Baixiang Noodles,artificial beef instant noodles with soup base,Pack,China,3.75,,,,Beef,False
1722,CarJEN,otentiq cheezy curry instant noodles,Pack,Malaysia,4.5,,,,,False
1721,Salam Mie,mi goreng dengan abon,Pack,Indonesia,4.25,,,,,False
1720,Mamee,chef lontong flavour,Cup,Malaysia,5.0,,,,,False
1719,Wai Wai,grilled pork flavour instant noodles,Bowl,Thailand,2.5,,,,Pork,False
1718,Vina Acecook,hao hao sate onion flavour,Cup,Vietnam,2.5,,,,,False
1717,Lee Fah Mee,sarawak white laksa instant noodle,Pack,Malaysia,4.0,,,,,False
1716,Mama,instant noodles egg protein noodles,Pack,Other,3.5,,,,,False
1715,Yum Yum,instant noodles minced pork flavor,Pack,Thailand,3.75,,,,Pork,False
1714,Master Kong,sichuan hot spicy fish,Pack,China,3.75,,,,Seafood,True
1713,CarJEN,otentiq cheezy mushroom instant noodles,Pack,Malaysia,5.0,,,,,False
1712,Sakurai Foods,organic miso ramen,Pack,Japan,4.5,,,,,False
1711,Hao Way,vegetarian penang laksa,Pack,Malaysia,4.0,,,,,False
1710,Chering Chang,instant non fried noodles vegetable curry flavor,Pack,Taiwan,5.0,,,,,False
1709,Asia Gold,instant noodles with shrimp flavouring,Pack,Other,4.0,,,,Seafood,False
1708,The Kitchen Food,sibu instant kampua original,Pack,Malaysia,4.0,,,,,False
1707,Azami,hot spicy flavour noodle soup,Bowl,Canada,3.5,,,,,True
1706,Maggi,hot cup goreng perencah cili fiesta,Cup,Malaysia,4.75,,,,,True
1705,Premiere,gold bihun kari heritage instant rice vermicelli,Pack,Malaysia,4.5,,2012,1,,False
1704,Baixiang Noodles,sour spicy flavour,Pack,China,3.75,,,,,True
1703,7 Select/Nissin,super tom yum shrimp,Cup,Thailand,3.5,,,,Seafood,False
1702,Samyang Foods,seafood noodle,Cup,Japan,2.75,,,,Seafood,False
1701,Sakurai Foods,organic shoyu ramen,Pack,Japan,4.25,,,,,False
1700,A-Sha Dry Noodle,hakka flat noodle with za jiang sauce,Pack,Taiwan,4.0,,,,,False
1699,Vit's,mi goreng pedas chewy springy,Pack,Malaysia,3.5,,,,,False
1698,Maruchan,instant lunch chicken tortilla flavor ramen noodles with vegetables,Cup,United States,4.0,,,,Chicken,False
1697,The Kitchen Food,instant kampua dark soy sauce,Pack,Malaysia,5.0,,,,,False
1696,Mama,cup yentafo tom yum mohfai,Cup,Thailand,5.0,,,,,False
1695,Mama,cup shrimp creamy tom yum,Cup,Thailand,5.0,,,,Seafood,False
1694,Mama,instant rice vermicelli bihun goreng original flavour,Pack,Thailand,4.75,,,,,False
1693,Mama,instant noodles coconut milk flavour,Cup,Other,5.0,,,,,False
1692,Mama,oriental style instant noodles chicken flavour,Pack,Other,3.25,,,,Chicken,False
1691,Mama,instant cup noodles minced prok flavor,Cup,Thailand,3.5,,,,,False
1690,Wugudaochang,sour bamboo shoot beef if hot pot flavor noodles,Bowl,China,4.0,,,,Beef,True
1689,Wugudaochang,tomato beef brisket flavor purple potato noodle,Pack,China,5.0,,,,Beef,False
1688,Wugudaochang,sea tangle sparerins flavor noodles,Bowl,China,3.75,,,,,False
1687,Wugudaochang,chef s grains millet noodle,Pack,China,3.75,,,,,False
1686,Wugudaochang,chef s grains buckwheat noodle,Pack,China,3.5,,,,,False
1685,Wugudaochang,chef s grains pea noodle,Pack,China,4.0,,,,,False
1684,Wugudaochang,sichuan pepper chicken flavor noodle,Bowl,China,4.5,,,,Chicken,True
1683,Wugudaochang,sour soup minced meat flavor chef s grain naked oat noodles,Pack,China,5.0,,,,,False
1682,Wugudaochang,sour bamboo shoot beef if hot pot flavor noodles,Pack,China,4.0,,,,Beef,True
1681,Wugudaochang,sea tangle sparerins flavor noodles,Bowl,China,3.75,,,,,False
1680,Aroi,curry me penang white curry soup noodle,Pack,Malaysia,4.5,,,,,False
1679,Ten-In,veggie world vegetarian braised beef instant noodles,Bowl,Taiwan,3.5,,,,Beef,False
1678,Nongshim,shin black spicy po au feu flavor mew edition ,Pack,United States,5.0,,,,,True
1677,Paldo,raobokki noodle export version ,Pack,South Korea,5.0,,,,,False
1676,A1,emporer herbs chicken noodle,Pack,Malaysia,4.25,,,,Chicken,False
1675,Baixiang Noodles,sauerkraut flavor,Pack,China,4.5,,,,,False
1674,Emart,dare you habanero ramen new edition ,Cup,South Korea,3.5,,,,,False
1673,Lishan Food Manufacturing,black cock brand vegetarian chicken noodle,Pack,Taiwan,3.5,,,,Chicken,False
1672,Azami,chili seafood flavor noodle soup,Cup,Canada,3.25,,,,Seafood,False
1671,Ah Lai,penang favourite white curry rice vermicelli,Pack,Malaysia,5.0,,,,,False
1670,Tropicana Slim,less fat noodles grilled chicken,Pack,Indonesia,3.75,,,,Chicken,False
1669,A-One,mi ly instant noodles mi chay vegetarian flavor,Cup,Vietnam,1.25,,,,,False
1668,Mama,cup rice vermicelli with clear soup,Cup,Thailand,3.5,,,,,False
1667,Deshome,aloe thin noodles with camelia oil vegetable sauce flavor,Pack,Taiwan,5.0,,,,,False
1666,Vifon,curry instant noodle with chicken,Cup,Vietnam,3.0,,,,Chicken,False
1665,Paldo Vina,koreno premium mushroom flavor,Pack,Vietnam,1.5,,,,,False
1664,Mamee,oriental noodles prawn flavor,Pack,Malaysia,2.0,,,,Seafood,False
1663,Vina Acecook,king chef authentic kimchi flavour,Pack,Vietnam,4.0,,,,,True
1662,Mama,non fried instant noodles ramen tonkotsu flavor,Pack,Thailand,5.0,,,,Pork,False
1661,Chencun,senior food rice noodle fragrant peppery beef,Cup,China,3.75,,,,Beef,True
1660,Sau Tao,ho fan wonton soup flavored,Pack,Hong Kong,3.0,,,,,False
1659,United,xi gon satay onion flavor,Pack,Vietnam,2.75,,,,,False
1658,ChoripDong,hurricane rice cake topokki ,Bowl,South Korea,5.0,,,,,False
1657,Shan,shoop instant noodles bombay biryani flavour,Pack,Other,2.75,,,,Beef,False
1656,Mama,jokcup instant porridge soup seafood flavour,Cup,Thailand,3.5,,,,Seafood,False
1655,Baijia,artificial pickled vegetable beef flavor,Pack,China,3.0,,,,Beef,False
1654,MyOri,malaysia penang white curry noodle super spicy,Pack,Malaysia,5.0,,,,,True
1653,MyOri,malaysia penang green curry rice vermicelli,Pack,Malaysia,5.0,,,,,False
1652,MyOri,malaysia penang white curry noodle original,Pack,Malaysia,5.0,,,,,False
1651,Ruski,chicken flavour instant noodles,Pack,Malaysia,3.75,,,,Chicken,False
1650,Ottogi,sesame flavor ramen korean style instant noodle,Pack,South Korea,4.25,,,,,False
1649,Master Kong,seafood flavour instant cooking noodles,Pack,China,4.25,,,,Seafood,False
1648,Wei Lih,instant noodles with onion flavour,Pack,Taiwan,4.25,,,,,False
1647,No Name,shrimp flavour oriental noodles and soup mix,Cup,Canada,2.75,,2012,2,Seafood,False
1646,New Way,spaghetti instant noodles,Tray,Vietnam,4.0,,,,,False
1645,Lucky Me!,supreme jjamppong korean style spicy seafood soup,Bowl,Philippines,3.75,,,,Seafood,True
1644,Hao Way,vegetarian penang laksa instant bowl noodles,Bowl,Malaysia,2.0,,,,Beef,False
1643,Emart,dare you habanero jjajang ramen,Cup,South Korea,3.5,,,,,False
1642,Campbell's,hearty noodles savoury beef flavour,Cup,Canada,0.25,,,,Beef,False
1641,One Dish Asia,japanese ramen noodle,Bowl,United States,0.0,,,,,False
1640,Long Jun Hang,taiwan dried noodles with onion oil sauce,Pack,Taiwan,2.0,,,,,False
1639,Pama,bihun creamy tom yam flavour,Cup,Malaysia,3.75,,,,,False
1638,A-Sha Dry Noodle,veggie noodle tomato noodle with vine ripened tomato sauce,Pack,Taiwan,5.0,,,,,False
1637,Thai Chef,instant nudelsuppe huhn geschmack,Pack,Germany,3.0,,,,Chicken,False
1636,Shan,shoop instant noodles masala flavour,Pack,Other,3.25,,,,,False
1635,Wai Wai,quick zabb tom klong flavour instant noodles,Pack,Thailand,2.75,,,,,False
1634,Samyang Foods,shoyu noodle,Cup,South Korea,3.5,,,,,False
1633,A-One,mi ly instant noodles mi bo beef flavor,Cup,Vietnam,3.5,,,,Beef,False
1632,Cintan,mi segera mmm perisa kari,Pack,Malaysia,3.0,,,,,False
1631,Nissin,donbei tempura soba mini,Bowl,Japan,4.0,,2013,6,,False
1630,Nongshim,korean clay pot ramyun,Bowl,China,2.5,,,,,False
1629,Hao Way,penang laksa instant bowl noodles,Bowl,Malaysia,3.5,,,,Beef,False
1628,Azami,kimchee noodle soup,Cup,Canada,0.0,,,,,False
1627,Vedan,wei wei a instant noodles hot beef flavour,Bowl,Taiwan,2.5,,,,Beef,True
1626,Nissin,gonbuto kistune udon,Bowl,Japan,2.75,,,,,False
1625,Mama,instant rice noodle soup spicy shrimp flavour,Bowl,Thailand,5.0,,,,Seafood,True
1624,Baixiang Noodles,artificial pork flavour,Pack,China,3.0,,,,Pork,False
1623,MyKuali,penang white curry noodle new improved tatse ,Pack,Malaysia,5.0,,,,,False
1622,Nongshim,quick2 hot spicy noodle soup with habanero lime,Pack,United States,4.0,,,,,True
1621,Myojo,menwhite creamy tonkotsu,Bowl,Japan,3.0,,,,Pork,False
1620,Premiere,gold penang asam laksa bihun,Pack,Malaysia,3.25,,,,,False
1619,Nissin,chu qian yi ding tom yum instant noodles with soup base,Pack,Singapore,3.75,,,,,False
1618,Deshome,aloe this noodles with camellia oil spicy bean sauce flavor,Pack,Taiwan,2.5,,,,,True
1617,MyKuali,penang hokkien prawn noodle new improved taste ,Pack,Malaysia,5.0,,,,Seafood,False
1616,Unif-100,instant noodles artificial spicy beef flavor new package ,Pack,China,3.5,,,,Beef,True
1615,Hankow,shanghai kaiyang noodle,Pack,China,4.0,,,,,False
1614,The Bridge,penang white curry noodle,Pack,Malaysia,5.0,,,,,False
1613,Maruchan,kaoru maitake tempura udon,Bowl,Japan,3.25,,2012,4,,False
1612,Shan,shoop instant noodles spicy lemon flavour,Pack,Other,3.25,,,,,True
1611,Lucky Me!,supreme seafood flavor big cup,Bowl,Philippines,4.0,,,,Seafood,False
1610,Paldo Vina,koreno premium ginseng flavor,Pack,Vietnam,3.0,,,,,False
1609,Mitoku,brown rice ramen,Pack,Japan,0.25,,,,,False
1608,Hao Way,penang vegetarian prawn instant noodles,Pack,Malaysia,4.5,,,,Seafood,False
1607,Myojo,nyumen desse shoyu,Bowl,Japan,2.75,,,,,False
1606,Maggi,perencah kari letup mi segera,Pack,Malaysia,4.0,,,,,False
1605,Nissin,demae iccho mushroom with vegetables flavour macaroni,Pack,Hong Kong,3.5,,,,,False
1604,Unzen,mushroom honpo shiitake nutritious noodle,Pack,Japan,1.0,,,,,False
1603,Salam Mie,mi goreng ala jawa dengan sambal cabe asli,Pack,Indonesia,5.0,,,,,False
1602,Vina Acecook,mikochi tom yum flavor instant noodles,Pack,Vietnam,3.5,,,,,False
1601,Nongshim,jinjja jinjja new ,Pack,South Korea,5.0,,,,,False
1600,Chering Chang,instant non fried noodles shallot pork flavour,Pack,Taiwan,5.0,,,,Pork,False
1599,Nissin,top ramen super noodles tomato,Pack,India,3.5,,,,,False
1598,Mama,cup rice vermicelli shrimp creamy tom yum,Cup,Thailand,4.0,,,,Seafood,False
1597,Nissin,original chow mein premium spicy chicken flavor,Tray,United States,4.0,,,,Chicken,True
1596,Uncle Sun,white curry noodle more spicy,Pack,Malaysia,3.0,,,,,True
1595,JML,emporer instant noodles spicy chicken,Pack,China,5.0,,,,Chicken,True
1594,Acecook,jan jan dashi shoyu yakisoba,Cup,Japan,2.25,,,,,False
1593,Nongshim,tteokgukmyun,Pack,South Korea,4.25,,,,,False
1592,Mom's Dry Noodle,vegan chilli with sesame sauce,Pack,Taiwan,5.0,,,,,True
1591,Mi E-Zee,perisa sayuran,Pack,Malaysia,3.5,,,,,False
1590,Mi E-Zee,perisa kari sayuran,Pack,Malaysia,3.75,,,,,False
1589,E-mi,mi perencah ayam jagung,Pack,Malaysia,3.75,,,,Chicken,False
1588,Mi E-Zee,perisa bayam,Pack,Malaysia,3.5,,,,Chicken,False
1586,J.J.,snek mi perisa ayam,Pack,Malaysia,3.75,,,,Chicken,False
1585,CarJEN,nyonya curry laksa,Pack,Malaysia,5.0,,,,,False
1584,E-mi,mi perencah asam pedas,Pack,Malaysia,3.75,,,,,False
1583,J.J.,snek mi perisa bbq,Pack,Malaysia,4.0,,,,,False
1582,Mi E-Zee,perisa kari curry flavour,Pack,Malaysia,4.0,,,,,False
1581,United,3 con tom instant noodles thailand sour shrimp flavor,Pack,Vietnam,2.75,,,,Seafood,False
1580,Emart,dare you habanero ramen new edition ,Pack,South Korea,3.75,,,,,False
1579,Curry Prince,penang authentic white curry noodle,Pack,Malaysia,4.0,,,,,False
1578,Nissin,gonbuto tempura udon,Bowl,Japan,4.0,,,,,False
1577,Mama,pork flavour whole wheat noodle,Pack,Thailand,3.75,,,,Pork,False
1576,Maggi,authentic indian noodles vegetable atta masala,Pack,India,3.75,,,,,False
1575,Paldo,jjajangmen chajang noodle king bowl,Bowl,South Korea,5.0,,,,Beef,False
1574,Chering Chang,steam vegetarian flavor noodles,Pack,Taiwan,3.5,,,,,False
1573,Hao Way,penang white curry instant bowl noodles,Bowl,Malaysia,4.75,,,,Beef,False
1572,Master Kong,artificial seafood flavor instant noodle,Pack,China,3.75,,,,Seafood,False
1571,Econsave,choice instant noodles curry flavour,Pack,Malaysia,3.5,,,,,False
1570,Maruchan,big cup ramen corn salt butter flavor,Bowl,Japan,5.0,,,,,False
1569,Maggi,mi goreng perencah kari ori,Pack,Malaysia,4.0,,,,,False
1568,Mama,instant noodles cup beef flavour,Cup,Thailand,3.5,,,,Beef,False
1567,Nissin,emergency cup noodle,Cup,Japan,4.25,,,,,False
1566,Nissin,cup noodles tomato enjoy noodles with hot soup,Cup,India,3.25,,,,,True
1565,Oyatsu,baby star snack noodle chicken flavour,Pack,Japan,2.5,,,,Chicken,False
1564,A-One,mì ly instant noodles mì thịt xào pork flavor,Cup,Vietnam,3.0,,,,Pork,False
1563,Nongshim,shin ramyun noodle soup new edition ,Pack,United States,4.25,,,,,False
1562,Koka,purple wheat noodles soy vinegar flavor,Pack,Singapore,2.75,,,,,False
1561,Uncle Sun,white curry noodle,Pack,Malaysia,4.5,,,,,False
1560,Kin-Dee,instant rice noodle spicy seafood,Tray,Thailand,3.75,,,,Seafood,True
1559,Master Kong,spicy beef flavor instant noodle,Pack,China,4.0,,,,Beef,True
1558,No Name,beef flavour oriental noodles and soup mix,Cup,Canada,2.0,,,,Beef,False
1557,Hao Way,penang laksa ,Pack,Malaysia,3.5,,,,,False
1556,Ching's Secret,hot garlic instant noodles,Pack,India,3.75,,,,,True
1555,Ko-Lee,instant noodles taste sensation mixed vegetable flavour,Pack,United Kingdom,3.5,,,,,False
1554,ICA,asia fast noodles snabbnudlar räksmak,Pack,Other,3.0,,,,,False
1553,Mamee,mi segera perisa itik,Pack,Malaysia,3.75,,,,,False
1552,Bamee,oriental style instant noodles pa lo duck flavour,Pack,Thailand,3.5,,,,Duck,False
1551,Myojo,men black seafood tonkotsu,Bowl,Japan,3.5,,,,Mixed,False
1550,Ibumie,penang white currymee,Pack,Malaysia,5.0,,,,,False
1549,Sapporo Ichiban,chow mein japanese style noodles yakisoba,Pack,Canada,5.0,,,,,False
1548,Samyang Foods,curry noodle,Cup,Japan,3.75,,,,,False
1547,Vedan,volcano spicy pork noodle,Bowl,Taiwan,4.25,,,,Pork,True
1546,Nissin,demae rice vermicelli beef flavour,Pack,Hong Kong,3.5,,,,Beef,False
1545,Nanyang Chef,penang asam pedas hot sour noodle,Pack,Malaysia,5.0,,,,,True
1544,Thai Pavilion,pad thai instant rice noodles sauce,Tray,United States,1.5,,,,,False
1543,Maggi,2 minute noodles hungrooo masala spicy,Pack,India,3.75,,,,,True
1542,Koka,noodles beef flavour,Cup,Singapore,2.5,,,,Beef,False
1541,Wu-Mu,steam pork flavour,Pack,Taiwan,3.75,,,,Pork,False
1540,Unif-100,instant noodles artificial shallot beef flavour,Pack,China,4.25,,,,Beef,False
1539,New Touch,kimchi noodle,Bowl,Japan,3.5,,,,,True
1538,Sau Tao,oat noodle tomato soup flavored,Pack,Hong Kong,4.5,,,,,False
1537,Wai Wai,quick zabb chili paste tom yum flavour instant noodles,Pack,Thailand,3.75,,,,,False
1536,Paldo Vina,koreno premium shrimp flavor,Pack,Vietnam,3.25,,,,Seafood,False
1535,Sau Tao,oat noodle pork rib flavored,Pack,Hong Kong,3.5,,,,Pork,False
1534,Vit's,seafood instant noodles,Pack,Malaysia,3.75,,,,Seafood,False
1533,Miliket,sate flavor instant noodles,Pack,Vietnam,3.75,,,,,False
1532,Lucky Me!,special instant noodles jjamppong flavor,Pack,Philippines,4.5,,,,,False
1531,Lucky Me!,special instant sopas chicken flavor,Pack,Philippines,3.75,,,,Chicken,False
1530,Lucky Me!,spicy beef mami instant noodle soup,Pack,Philippines,4.0,,,,Beef,True
1529,Lucky Me!,special instant curly spaghetti with yummy red sauce,Pack,Philippines,4.0,,,,,False
1528,Lucky Me!,supreme pinoy chicken instant noodles,Cup,Philippines,3.25,,,,Chicken,False
1527,Lucky Me!,special baked mac style instant macaroni,Pack,Philippines,4.5,,,,,False
1526,Lucky Me!,la paz batchoy instant noodle soup,Pack,Philippines,3.75,,,,,False
1525,Pama,instant kua teow tom yam,Cup,Malaysia,3.75,,,,,False
1524,Nissin,chu qian yi ding spicy sesame flavour instant noodles with soup base,Pack,Singapore,3.5,,,,,True
1523,Paldo,jjamppong seafood noodle king bowl,Bowl,South Korea,5.0,,,,Mixed,False
1522,Vifon,instant porridge seafood flavour,Pack,Vietnam,3.25,,,,Seafood,False
1521,Maruchan,gotsumori sauce yakisoba,Tray,Japan,5.0,,,,,False
1520,Yum Yum,oriental style instant noodles wasabi flavour,Pack,Thailand,3.0,,,,,False
1519,Ching's Secret,manchurian instant noodles,Pack,India,3.5,,,,,False
1518,Mamee,chef gold recipe bihun kari seribu rasa,Pack,Malaysia,4.5,,,,,False
1517,Katoz,instant noodles spicy chili,Pack,Other,3.5,,,,,True
1516,Men-Sunaoshi,miso ramen,Pack,Japan,3.75,,,,,False
1515,Nongshim,neoguri udon seafood mild,Pack,South Korea,4.0,,,,Seafood,False
1514,Maggi,royale penang seafood curry,Pack,Malaysia,4.5,,,,Seafood,False
1513,Mama,instant noodles tom yum pork flavour,Pack,Thailand,4.0,,,,Pork,False
1512,Chewy,japanese fried ramen noodles kyoto barbecue sauce flavour,Pack,Hong Kong,1.75,,,,,False
1511,Long Jun Hang,tainan yi mien with sesame oil sauce,Pack,Taiwan,3.25,,,,,False
1510,Knorr,quick serve macaroni wonton broth,Pack,Hong Kong,3.25,,,,,False
1509,Nissin,donbei kitsune udon mini,Bowl,Japan,3.5,,,,,False
1508,Mamee,chef gold recipe mi kari seribu rasa,Pack,Malaysia,5.0,,,,,False
1507,Nissin,chu qian yi ding prawn flavour instant noodles with soup base,Pack,Singapore,3.5,,,,Seafood,False
1506,Nissin,cup noodles mug noodles spicy vegetable,Pack,India,3.75,,,,,True
1505,Shan,shoop instant noodles bbq flavour,Pack,Other,3.25,,,,,False
1504,Master Kong,stewed beef flavor cooking noodle,Pack,China,4.25,,,,Beef,False
1503,Nongshim,bowl noodle soup shrimp habanero lime flavor,Bowl,United States,3.25,,,,Seafood,False
1502,JML,artificial pork flavor noodles,Pack,China,4.0,,,,Pork,False
1501,Acecook,ohmori chukafu yakisoba,Tray,Japan,3.25,,,,,False
1500,MyKuali,penang red tom yum goong noodle,Pack,Malaysia,5.0,,,,,False
1499,United,instant noodles xi gon artificial stewed beef flavor,Pack,Vietnam,3.25,,,,Beef,False
1498,Samyang Foods,sogokimyun hot flavor noodle soup,Pack,South Korea,3.5,,,,,True
1497,Nissin,easy fideos picante lime shrimp flavor ramen noodle soup,Cup,United States,3.5,,,,Seafood,False
1496,Master Kong,mianba pork ribs flavor instant noodles,Pack,China,4.5,,,,Pork,False
1495,Super,instant noodles mee goreng,Cup,Malaysia,3.75,,,,,False
1494,Indomie,pop mie chicken flavour cup noodles,Cup,Indonesia,3.5,,,,Chicken,False
1493,Maruchan,magomi an kitsune udon eastern japan flavor ,Bowl,Japan,4.25,,,,,False
1492,Wai Wai,quick zabb tom yum shrimp flavour instant noodles,Pack,Thailand,4.0,,,,Seafood,False
1491,Ottogi,potato ramen,Pack,South Korea,3.75,,,,,False
1490,Nissin,soba chili noodles with japanese yakisoba sauce,Cup,Germany,3.5,,,,,False
1489,Maggi,multigrainz noodles spice remix,Pack,India,3.25,,,,,False
1488,Mom's Dry Noodle,sichuan spicy flavor,Pack,Taiwan,5.0,,,,,True
1487,ICA,asia snabbnudlar kycklingsmak,Pack,Other,3.25,,,,,False
1486,Mom's Dry Noodle,onion oil shrimp flavor,Pack,Taiwan,5.0,,,,Seafood,False
1485,Nongshim,spicy tonkotsu noodle soup,Pack,United States,5.0,,,,Pork,True
1484,Ibumie,mee baa gus mi goreng spicier original flavour,Pack,Malaysia,3.75,,,,,False
1483,Four Seas,hot spicy instant noodle mushroom beef flavour ,Pack,Hong Kong,4.0,,,,Beef,True
1482,Maruchan,i want to eat ramen shoyu flavor,Pack,Japan,4.0,,,,,False
1481,Master Kong,mushroom stew chicken ramen,Pack,China,3.5,,,,Chicken,False
1480,Paldo,jjol bibim men,Pack,South Korea,4.0,,,,,False
1479,Nissin,cup noodles easy fideos tomato chicken flavor ramen noodle soup,Cup,United States,3.5,,,,Chicken,False
1478,Ruski,tom yam flavour instant noodles,Pack,Thailand,4.0,,,,,False
1477,Mama,instant noodles moo nam tok flavour,Pack,Thailand,4.0,,,,,False
1476,Thai Chef,instant nudelsuppe shrimp flavour,Pack,Germany,3.5,,,,Seafood,False
1475,Bamee,cup oriental style instant noodles chicken flavour,Cup,Thailand,3.25,,,,Chicken,False
1474,Mama,instant noodle shrimp tom yum flavour jumbo pack,Pack,Thailand,4.0,,,,Seafood,False
